ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467695,Male,Yes,43,No,Marketing,1.0,Low,2.0,Cat_7,D
466015,Male,Yes,69,No,Entertainment,3.0,Low,8.0,Cat_6,A
462683,Female,Yes,38,No,Engineer,1.0,Low,5.0,Cat_1,B
465076,Male,Yes,72,Yes,Artist,0.0,High,5.0,Cat_6,C
460941,Male,Yes,72,No,Engineer,1.0,Low,1.0,Cat_6,A
459636,Male,No,30,Yes,Entertainment,14.0,Low,1.0,Cat_6,D
465722,Male,Yes,47,No,,1.0,Low,5.0,Cat_3,A
465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,D
459921,Male,No,37,Yes,Artist,8.0,Low,1.0,Cat_3,A
463941,Female,No,32,No,Artist,1.0,Low,6.0,Cat_4,D
464373,Female,No,46,Yes,Artist,0.0,Low,2.0,Cat_6,B
460939,Female,Yes,87,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
465675,Female,No,47,No,Entertainment,0.0,Low,1.0,Cat_4,A
460734,Male,Yes,35,Yes,Entertainment,8.0,Average,,Cat_2,D
466413,Male,Yes,62,Yes,Artist,1.0,Average,5.0,Cat_6,A
465999,Female,Yes,32,No,,8.0,Low,1.0,Cat_6,D
463043,Female,Yes,86,Yes,Lawyer,9.0,High,2.0,Cat_6,C
464501,Female,No,25,No,Healthcare,1.0,Low,3.0,Cat_6,A
464686,Female,No,21,No,Entertainment,5.0,Low,5.0,Cat_4,D
461529,Female,Yes,35,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
464098,Female,No,28,No,Healthcare,0.0,Low,6.0,Cat_5,A
461463,Male,No,41,Yes,Artist,6.0,Low,1.0,Cat_3,B
463122,Male,Yes,36,Yes,Executive,9.0,Average,3.0,Cat_6,B
460435,Female,Yes,48,Yes,Artist,0.0,Low,1.0,Cat_6,B
464671,Male,No,30,No,Entertainment,1.0,Low,2.0,Cat_4,D
464422,Male,No,59,No,Entertainment,,Low,1.0,Cat_3,A
460000,Male,No,52,Yes,Entertainment,1.0,Low,1.0,Cat_3,A
466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5,A
465157,Male,Yes,42,Yes,Entertainment,3.0,Average,4.0,Cat_6,B
460444,Male,Yes,60,No,Artist,0.0,Low,1.0,Cat_6,B
459830,Female,No,27,Yes,Doctor,8.0,Low,1.0,Cat_6,A
466857,Female,No,19,No,Healthcare,9.0,Low,8.0,Cat_5,D
465026,Female,No,31,No,Doctor,1.0,Low,2.0,Cat_6,A
464138,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
460909,Female,No,31,No,Healthcare,,Low,2.0,Cat_6,D
467882,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B
463718,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6,D
461914,Female,Yes,55,Yes,Artist,6.0,Low,,Cat_6,C
467399,Male,Yes,29,Yes,Doctor,1.0,Low,3.0,Cat_6,D
461119,Female,No,23,No,Healthcare,6.0,Low,3.0,Cat_3,D
467153,Female,Yes,51,Yes,Artist,0.0,Low,,Cat_6,A
460887,Male,Yes,47,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
462867,Male,Yes,28,No,Artist,1.0,Low,2.0,Cat_6,A
465928,Female,No,32,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
462407,Male,Yes,37,No,Doctor,2.0,Average,4.0,Cat_6,A
466071,Female,Yes,60,Yes,Artist,2.0,Low,3.0,Cat_4,B
459643,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,B
462301,Female,No,27,No,,12.0,Low,3.0,Cat_6,D
462716,Male,No,33,No,Entertainment,6.0,Low,2.0,Cat_4,D
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B
459499,Female,Yes,81,No,Lawyer,,High,2.0,Cat_6,D
461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,Cat_6,C
465317,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_4,D
464518,Male,Yes,30,No,Executive,0.0,High,4.0,Cat_6,D
464002,Female,No,26,No,Engineer,0.0,Low,5.0,,A
462479,Female,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
460360,Female,Yes,38,Yes,Artist,2.0,Low,1.0,Cat_4,A
466718,Male,Yes,66,,Executive,0.0,High,2.0,Cat_6,B
467010,Male,No,26,No,Homemaker,9.0,Low,,Cat_6,D
461842,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
464752,Female,Yes,46,,Marketing,,Low,1.0,Cat_4,D
466152,Male,Yes,40,No,Engineer,8.0,Low,1.0,Cat_6,A
467538,Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6,B
466339,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_4,D
466697,Female,No,31,No,Marketing,0.0,Low,3.0,Cat_6,D
463729,Female,No,32,No,Artist,,Low,5.0,Cat_1,B
460063,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
463172,Male,Yes,32,No,Entertainment,2.0,Low,2.0,Cat_3,A
462534,Male,No,38,Yes,Artist,,Low,1.0,Cat_6,A
465940,Female,No,53,Yes,Artist,0.0,Low,2.0,,A
459394,Male,No,28,No,Entertainment,9.0,Low,2.0,Cat_6,A
461946,Male,No,31,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
463799,Female,No,41,Yes,Artist,0.0,Low,4.0,Cat_2,B
459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,,B
466240,Male,No,21,No,Healthcare,0.0,Low,3.0,Cat_4,D
462014,Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,B
463927,Female,No,53,Yes,Engineer,1.0,Low,2.0,Cat_6,A
461672,Female,No,26,No,Engineer,1.0,Low,2.0,Cat_6,A
467604,Male,No,31,No,Healthcare,9.0,Low,8.0,Cat_4,A
464494,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_3,C
464535,Male,Yes,56,Yes,Lawyer,1.0,High,2.0,Cat_6,A
459567,Male,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_6,C
465365,Male,No,31,No,Entertainment,1.0,Low,4.0,Cat_2,D
464633,Male,No,30,No,Executive,1.0,Low,4.0,Cat_4,D
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
460284,Female,No,29,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
464729,Male,No,36,No,Marketing,,Low,4.0,Cat_4,D
460177,Male,No,48,Yes,Artist,1.0,Low,1.0,Cat_6,B
465634,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_4,B
465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6,B
466803,Female,,41,Yes,Marketing,0.0,Low,2.0,Cat_6,D
467298,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
462483,Male,Yes,63,Yes,,1.0,Average,2.0,Cat_6,C
460068,Female,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
466237,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_4,D
464389,Male,Yes,73,Yes,Artist,1.0,High,2.0,Cat_2,C
460251,Female,No,30,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
459183,Female,No,26,Yes,Artist,1.0,Low,3.0,Cat_2,A
460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6,D
467052,Male,No,18,No,Healthcare,2.0,Low,,Cat_2,D
460570,Male,No,25,Yes,Marketing,,Low,5.0,Cat_3,C
463683,Female,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6,B
464044,Female,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
465849,Female,No,32,Yes,Doctor,5.0,Low,3.0,Cat_4,A
465660,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_6,C
462816,Male,Yes,76,No,Entertainment,0.0,Low,1.0,Cat_6,D
464235,Female,Yes,59,No,Engineer,,Average,4.0,Cat_6,C
467937,Male,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,C
460080,Female,No,39,Yes,Doctor,9.0,Low,3.0,Cat_6,A
465275,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
459864,Female,Yes,70,No,Artist,,High,2.0,Cat_6,A
465367,Male,Yes,69,No,Executive,1.0,High,3.0,Cat_6,B
464331,Female,No,53,Yes,Engineer,0.0,Low,1.0,Cat_6,D
464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,D
462658,Female,Yes,25,Yes,Homemaker,9.0,Average,2.0,,A
463643,Female,No,43,Yes,Artist,0.0,Low,3.0,Cat_6,A
459296,Male,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_6,C
459488,Male,Yes,47,No,Artist,,Average,4.0,Cat_6,A
459707,Female,Yes,74,Yes,Lawyer,,Low,,Cat_6,D
461134,Male,Yes,32,Yes,Doctor,0.0,Low,3.0,Cat_6,D
463873,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6,C
467713,Female,Yes,38,No,Executive,,Average,4.0,Cat_4,A
463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,Cat_3,A
464935,Female,No,40,,Marketing,6.0,Low,1.0,Cat_4,A
466581,Female,Yes,43,Yes,Artist,9.0,High,4.0,Cat_6,C
459120,Male,No,23,No,Healthcare,5.0,Low,5.0,Cat_2,D
460241,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,C
461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6,C
459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6,C
467500,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6,C
462382,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
460479,Female,No,42,No,Doctor,8.0,Low,1.0,Cat_3,A
464203,Male,No,56,Yes,Artist,2.0,Low,1.0,Cat_6,B
460986,Male,No,37,Yes,Doctor,0.0,Low,3.0,,A
464510,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6,D
462872,Female,Yes,47,No,Engineer,10.0,Low,2.0,Cat_3,D
460896,Male,No,43,Yes,Artist,0.0,Low,1.0,Cat_3,A
467581,Female,Yes,33,Yes,Engineer,2.0,Average,2.0,Cat_6,D
467599,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
459765,Female,No,35,Yes,Engineer,4.0,Low,1.0,Cat_6,A
460466,Female,No,19,No,Healthcare,8.0,Low,,Cat_6,D
467570,Male,No,18,No,Healthcare,14.0,Low,,Cat_6,D
461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,C
459545,Female,No,20,No,Doctor,,Low,4.0,Cat_6,D
463691,Female,No,33,No,Homemaker,0.0,Low,3.0,Cat_6,B
460834,Male,Yes,25,No,Doctor,1.0,Low,2.0,Cat_1,A
466597,Female,No,19,No,Healthcare,1.0,Low,2.0,Cat_6,D
460090,Male,Yes,86,No,Lawyer,2.0,Average,2.0,Cat_6,A
460461,Female,Yes,26,No,Homemaker,9.0,Average,2.0,Cat_3,A
460254,Female,No,32,Yes,Artist,1.0,Low,2.0,Cat_6,B
465377,Male,Yes,26,Yes,Artist,5.0,Average,,Cat_6,A
460213,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0,Cat_6,D
465490,Female,Yes,35,Yes,Artist,0.0,Average,5.0,Cat_4,C
460728,Female,,39,Yes,Artist,0.0,Low,1.0,Cat_7,B
467511,Male,Yes,57,Yes,Entertainment,,Low,1.0,Cat_6,A
460113,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,C
459042,Female,Yes,41,Yes,Engineer,1.0,Average,3.0,Cat_6,C
464228,Male,No,29,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
466947,Male,Yes,57,No,Executive,1.0,High,5.0,Cat_6,C
460891,Female,Yes,36,No,Artist,2.0,Average,4.0,Cat_3,C
465897,Female,Yes,42,Yes,Artist,9.0,Low,1.0,Cat_6,A
463296,Female,No,21,No,Healthcare,0.0,Low,5.0,Cat_6,D
461220,Female,No,26,No,Executive,8.0,Low,3.0,Cat_6,D
466037,Female,No,53,No,Entertainment,1.0,Low,1.0,Cat_4,A
462487,Male,Yes,61,Yes,Entertainment,2.0,Average,4.0,Cat_6,C
465966,Male,No,36,Yes,Doctor,9.0,Low,1.0,Cat_6,B
465152,Male,No,43,Yes,Artist,1.0,Low,3.0,Cat_6,B
459059,Male,Yes,87,No,Executive,,High,2.0,Cat_6,A
461224,Female,Yes,33,Yes,Doctor,8.0,High,2.0,Cat_6,D
466602,Male,Yes,39,Yes,Artist,,Average,2.0,Cat_4,C
461541,Male,No,36,Yes,Executive,9.0,Low,3.0,Cat_6,D
463492,Male,No,22,No,Healthcare,,Low,4.0,Cat_6,D
466728,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,A
462819,Male,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
462091,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
459015,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
460537,Female,No,33,Yes,Artist,0.0,Low,3.0,Cat_3,A
460342,Female,No,29,Yes,Engineer,10.0,Low,1.0,Cat_6,D
467850,Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_4,D
459132,Male,No,20,No,Entertainment,5.0,Low,2.0,Cat_6,D
462694,Male,Yes,61,Yes,Entertainment,6.0,Average,2.0,Cat_6,A
459425,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
461996,Female,No,35,No,Artist,5.0,Low,4.0,Cat_6,C
462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,B
460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A
461129,Female,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
462104,Male,Yes,39,No,Entertainment,9.0,Low,2.0,Cat_3,D
463634,Female,No,30,Yes,Doctor,0.0,Low,3.0,Cat_6,A
465570,Male,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_3,C
459254,Male,Yes,57,Yes,Doctor,,Low,1.0,Cat_6,A
459667,Female,Yes,50,Yes,Healthcare,1.0,High,6.0,Cat_5,C
467656,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
467199,Male,No,37,Yes,Artist,7.0,Low,2.0,Cat_6,A
467373,Male,No,31,Yes,Healthcare,,Low,1.0,Cat_6,D
466030,Female,Yes,36,No,Entertainment,8.0,Low,2.0,Cat_6,B
464077,Female,Yes,60,Yes,Artist,4.0,High,2.0,Cat_6,C
463158,Male,Yes,83,Yes,Executive,0.0,High,3.0,Cat_6,B
463434,Female,Yes,25,No,Engineer,,Average,2.0,Cat_6,D
467438,Male,No,28,No,Entertainment,6.0,Low,3.0,Cat_6,A
463234,Female,No,22,No,Engineer,1.0,Low,4.0,Cat_6,D
459661,Male,Yes,62,Yes,Executive,0.0,High,3.0,Cat_6,C
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4,D
465328,Male,Yes,35,No,Executive,0.0,High,5.0,Cat_6,A
460719,Female,Yes,75,Yes,Lawyer,1.0,Low,,Cat_3,D
459493,Male,No,26,No,Healthcare,0.0,Low,7.0,Cat_6,A
459847,Female,Yes,49,Yes,Artist,1.0,Average,5.0,Cat_6,C
466103,Female,Yes,40,No,Engineer,0.0,Low,5.0,Cat_6,C
463935,Male,Yes,38,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
467328,Female,Yes,50,Yes,Doctor,1.0,Average,3.0,Cat_6,B
463104,Female,Yes,47,No,Lawyer,0.0,Low,1.0,Cat_6,A
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,B
467321,Female,Yes,63,Yes,Artist,9.0,Low,2.0,Cat_6,C
466302,Female,Yes,47,No,Homemaker,3.0,High,3.0,Cat_6,B
461691,Male,No,31,Yes,Healthcare,3.0,Low,4.0,Cat_1,D
465324,Male,Yes,41,Yes,Artist,8.0,Low,2.0,Cat_6,B
467881,Female,No,33,Yes,Artist,10.0,Low,1.0,Cat_7,A
463125,Male,No,29,No,Healthcare,0.0,Low,6.0,Cat_6,B
465025,Male,Yes,73,Yes,Executive,0.0,High,2.0,Cat_6,C
464587,Female,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A
460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6,D
462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,Cat_6,D
466406,Male,Yes,55,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
461106,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_3,D
459835,Male,Yes,85,No,Lawyer,,Low,1.0,Cat_6,D
460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0,Cat_6,D
466412,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,B
465153,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,A
463057,Female,No,25,No,Homemaker,1.0,Low,1.0,Cat_2,D
460350,Female,No,43,Yes,Healthcare,2.0,Low,1.0,Cat_4,D
466076,Male,No,19,No,Healthcare,8.0,Low,3.0,Cat_6,D
461592,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
462806,Male,Yes,52,No,Artist,0.0,Low,3.0,Cat_4,A
462877,Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4,D
467136,Male,Yes,41,No,Entertainment,0.0,Average,4.0,Cat_4,A
462780,Male,Yes,21,No,Healthcare,1.0,High,8.0,Cat_4,B
462022,Female,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_3,B
459703,Male,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
459853,Male,No,30,No,Executive,5.0,Low,5.0,Cat_6,A
466401,Male,Yes,48,No,Executive,1.0,Average,4.0,Cat_6,A
464315,Male,Yes,71,No,Executive,1.0,Average,2.0,Cat_6,C
463422,Male,Yes,39,No,Executive,,High,4.0,Cat_6,B
464036,Female,No,25,Yes,Doctor,3.0,Low,1.0,Cat_6,A
466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,Cat_2,A
459586,Male,Yes,73,No,Executive,1.0,Low,,Cat_6,C
461722,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,B
465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,B
463974,Female,No,33,Yes,Homemaker,7.0,Low,3.0,Cat_2,C
460412,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2,D
462607,Female,,37,No,Engineer,2.0,Average,3.0,Cat_4,D
465227,Male,No,23,No,Healthcare,6.0,Low,3.0,Cat_6,D
461630,Male,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,C
467830,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
464131,Female,Yes,81,No,Engineer,0.0,High,2.0,Cat_6,B
464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,Cat_4,B
464563,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,B
463943,Male,No,71,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
459518,Male,Yes,60,,,,Average,4.0,Cat_6,B
459274,Female,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
465392,Female,Yes,45,Yes,Artist,8.0,High,5.0,Cat_6,C
465395,Female,Yes,43,No,Engineer,0.0,Average,5.0,Cat_4,B
462668,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,B
463247,Male,No,45,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
463791,Female,No,28,Yes,Engineer,7.0,Low,1.0,Cat_6,B
465950,Female,Yes,52,Yes,Artist,6.0,Low,2.0,Cat_6,A
466036,Female,Yes,89,Yes,Lawyer,1.0,Low,,Cat_6,A
464346,Male,Yes,55,Yes,Executive,2.0,High,3.0,Cat_6,C
460145,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_2,B
465193,Male,Yes,36,No,Engineer,,Average,,Cat_3,D
465657,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,C
465771,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
461398,Male,No,20,No,Doctor,0.0,Low,4.0,Cat_6,D
459892,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,A
463961,Female,No,30,No,Engineer,0.0,Low,4.0,Cat_4,A
461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,B
462849,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,C
460303,Female,No,43,Yes,Artist,2.0,Low,1.0,,A
466089,Male,No,59,No,Entertainment,0.0,Low,3.0,Cat_6,B
462186,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_1,D
465099,Male,Yes,39,No,Entertainment,0.0,Average,2.0,Cat_6,C
465282,Female,No,36,Yes,Artist,0.0,Low,3.0,Cat_6,A
464584,Female,No,27,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
463236,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,D
462422,Male,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
467741,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_4,D
465639,Male,Yes,36,Yes,Healthcare,8.0,High,2.0,Cat_6,D
461259,Male,No,59,Yes,Entertainment,0.0,Low,1.0,Cat_4,A
466051,Male,No,25,No,Executive,3.0,Low,1.0,Cat_4,A
461885,Female,Yes,49,Yes,Artist,3.0,High,5.0,Cat_6,C
460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0,Cat_6,D
465937,Female,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
465067,Male,Yes,62,Yes,Executive,8.0,High,2.0,Cat_6,C
466578,Male,No,45,No,Artist,2.0,Low,1.0,Cat_6,B
464868,Male,Yes,36,Yes,Entertainment,6.0,Low,6.0,Cat_4,A
467098,Male,Yes,87,No,Executive,1.0,Low,2.0,Cat_6,A
465247,Male,No,18,No,Healthcare,6.0,Low,7.0,Cat_6,D
459917,Male,No,43,Yes,Artist,11.0,Low,1.0,Cat_3,B
463942,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_4,D
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6,B
464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,B
465167,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_3,C
461414,Male,No,30,Yes,Entertainment,,Low,5.0,Cat_3,D
462506,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,C
459670,Female,Yes,39,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
463674,Female,No,25,Yes,Engineer,0.0,Low,7.0,Cat_4,C
460377,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
464172,Male,Yes,60,Yes,Artist,3.0,High,3.0,Cat_6,B
466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
463940,Female,No,26,No,Healthcare,1.0,Low,8.0,Cat_4,C
463021,Male,Yes,72,No,Lawyer,0.0,High,2.0,,A
463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7,A
462232,Male,Yes,56,No,Executive,1.0,High,8.0,Cat_4,A
462264,Male,Yes,45,Yes,Entertainment,0.0,Average,4.0,Cat_6,C
463485,Female,No,25,No,Engineer,,Low,3.0,Cat_6,D
467961,Male,Yes,45,Yes,Executive,1.0,High,5.0,Cat_4,B
466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
459800,Female,No,37,No,Engineer,0.0,Low,1.0,Cat_6,D
464224,Male,Yes,65,No,Engineer,1.0,High,2.0,Cat_6,B
460227,Male,No,33,No,Healthcare,1.0,Low,3.0,Cat_6,C
461959,Female,Yes,62,Yes,Artist,0.0,Low,2.0,Cat_6,C
465913,Female,Yes,29,Yes,Artist,10.0,Low,2.0,Cat_6,B
464307,Female,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6,C
461866,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6,D
459903,Male,Yes,27,Yes,Entertainment,9.0,Low,4.0,Cat_6,C
464297,Male,No,26,No,Artist,8.0,Low,5.0,Cat_5,A
461048,Male,Yes,33,Yes,Doctor,10.0,Average,2.0,Cat_2,D
466600,Male,No,18,No,Healthcare,11.0,Low,1.0,Cat_4,D
463566,Female,Yes,41,Yes,Homemaker,,Average,4.0,Cat_2,C
464272,Male,No,30,Yes,Artist,9.0,Low,2.0,Cat_6,A
459951,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,Cat_6,A
465331,Female,Yes,56,Yes,Artist,,Low,2.0,Cat_6,C
460866,Male,No,28,Yes,Doctor,1.0,Low,9.0,Cat_4,B
463739,Female,Yes,42,No,Marketing,0.0,Low,3.0,Cat_6,B
459601,Female,No,23,No,Healthcare,,Low,2.0,Cat_7,D
463028,Male,No,33,No,Doctor,1.0,Low,4.0,Cat_6,D
461575,Male,No,31,No,Doctor,1.0,Low,4.0,Cat_6,C
466863,Female,No,28,No,Homemaker,10.0,Low,1.0,Cat_6,D
465131,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_6,C
461468,Male,Yes,66,Yes,Entertainment,,Average,3.0,Cat_6,C
464728,Male,Yes,47,No,Entertainment,1.0,High,4.0,Cat_4,D
461785,Female,Yes,87,Yes,Artist,1.0,Average,2.0,Cat_6,C
461430,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_3,C
459634,Female,No,39,Yes,Engineer,,Low,3.0,Cat_6,B
459016,Female,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,D
463944,Male,No,29,No,Artist,0.0,Low,5.0,Cat_4,A
462963,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_3,C
460645,Female,No,40,No,Doctor,1.0,Low,2.0,Cat_3,C
459873,Male,Yes,55,Yes,Artist,,Average,3.0,Cat_4,A
467161,Female,Yes,30,Yes,Homemaker,9.0,Low,2.0,Cat_6,B
462568,Male,Yes,51,Yes,Doctor,,Low,3.0,Cat_6,A
464790,Female,No,42,Yes,Artist,,Low,1.0,Cat_4,C
463475,Female,Yes,36,Yes,Doctor,0.0,Low,1.0,Cat_6,B
465753,Female,Yes,49,Yes,Artist,6.0,Low,2.0,Cat_6,C
461144,Female,No,23,No,Lawyer,0.0,Low,6.0,Cat_3,B
460880,Male,No,42,Yes,Artist,4.0,Low,2.0,Cat_2,A
460620,Male,Yes,55,Yes,Entertainment,0.0,Average,4.0,Cat_3,C
460947,Male,Yes,45,Yes,Executive,7.0,High,5.0,Cat_6,C
463956,Female,No,28,No,Entertainment,0.0,Low,5.0,Cat_2,D
466220,Male,No,42,Yes,Doctor,8.0,Low,1.0,Cat_2,B
464547,Male,No,41,Yes,Artist,0.0,Low,2.0,Cat_3,B
467086,Female,Yes,83,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
459486,Male,Yes,75,Yes,Lawyer,,High,2.0,Cat_6,A
465667,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_2,D
461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,A
459472,Female,Yes,77,No,Lawyer,,High,2.0,Cat_6,A
459053,Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,C
463928,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,A
465117,Female,Yes,73,Yes,Artist,1.0,High,2.0,Cat_6,C
